species,type,freshwater_estimate,freshwater_plastisphere_enriched,freshwater_plastisphere_unique,seawater_estimate,seawater_plastisphere_enriched,seawater_plastisphere_unique,terrestrial_estimate,terrestrial_plastisphere_enriched,terrestrial_plastisphere_unique,freshwater_level,freshwater_environment,freshwater_plastisphere,fwe_mean,fwp_mean,fw_mean_difference,seawater_level,seawater_environment,seawater_plastisphere,swe_mean,swp_mean,sw_mean_difference,terrestrial_level,terrestrial_environment,terrestrial_plastisphere,tre_mean,trp_mean,tr_mean_difference,Start,End
Janthinobacterium.agaricidamnosum,Plant,-90.94897094,0,0,4.79E-05,0,0,-129.9999454,1,0,ns,719.3076923,984.5916667,0.42215386,0.57784614,0.15569228,ns,13.68181818,561.0766667,0.023804465,0.976195535,0.95239107,enriched,237.9459459,423.9705882,0.359480287,0.640519713,0.281039426,36,37
Leifsonia.xyli,Plant,5.54E-06,0,0,-2.90E-05,0,0,34.99998724,0,0,ns,1.699300699,1.641666667,0.508625351,0.491374649,-0.017250702,ns,0.037878788,0.17,0.182215744,0.817784256,0.635568512,depleted,276.4256757,274.3294118,0.501903082,0.498096918,-0.003806164,37,38
Liberibacter.crescens,Plant,-7.64E-07,1,0,-4.68E-05,1,0,-2.56E-05,0,0,enriched,0.251748252,3.95,0.05991512,0.94008488,0.88016976,enriched,0.015151515,12.33,0.001227325,0.998772675,0.99754535,ns,46.34459459,1305.011765,0.034294873,0.965705127,0.931410254,38,39
Lonsdalea.quercina,Plant,1.47E-05,0,0,0,0,1,0,0,0,ns,1.076923077,5.325,0.168218684,0.831781316,0.663562632,ns,0,0.06,0,1,1,ns,0,0,0,0,0,39,40
Pantoea.cypripedii,Plant,-4.16E-05,1,0,7.72E-05,0,0,1.33E-05,0,0,enriched,0.146853147,21.24166667,0.00686598,0.99313402,0.98626804,ns,0.477272727,0.85,0.359589041,0.640410959,0.280821918,ns,0.108108108,0.247058824,0.30438675,0.69561325,0.3912265,40,41
Pantoea.stewartii,Plant,9.58E-05,0,0,7.65E-05,0,0,-12.00002046,1,0,ns,19.82517483,161.0333333,0.109617043,0.890382957,0.780765914,depleted,70.07575758,13.03666667,0.843144189,0.156855811,-0.686288378,enriched,2.027027027,832.0823529,0.002430169,0.997569831,0.995139662,41,42
Pectobacterium.atrosepticum,Plant,0,0,0,0,0,0,0,1,1,ns,0,0,0,0,0,ns,0,0,0,0,0,enriched,0,10.42941176,0,1,1,42,43
Pectobacterium.cacticida,Plant,5.91E-06,0,0,1.57E-05,0,0,0,0,0,ns,0.062937063,0.016666667,0.790629572,0.209370428,-0.581259144,ns,0.181818182,40.54666667,0.004464153,0.995535847,0.991071694,ns,0,0,0,0,0,43,44
Pectobacterium.carotovorum,Plant,-302.9999691,1,0,165.9999955,0,0,-3.999983958,1,0,enriched,1273.384615,3319.775,0.277235002,0.722764998,0.445529996,depleted,678.6590909,511.5766667,0.570188794,0.429811206,-0.140377588,enriched,1.918918919,65.87058824,0.02830702,0.97169298,0.94338596,44,45
Pectobacterium.parmentieri,Plant,-1.13E-05,0,0,3.000011769,0,0,0,1,1,ns,0.013986014,0.041666667,0.251308899,0.748691101,0.497382202,depleted,159.5530303,29.19666667,0.845315425,0.154684575,-0.69063085,enriched,0,85.02941176,0,1,1,45,46
Pseudomonas.agarici,Plant,39.99995799,0,0,1.01E-05,0,0,-2.03E-05,1,0,depleted,143.3846154,106.3,0.574262916,0.425737084,-0.148525832,depleted,0.871212121,0.826666667,0.513117972,0.486882028,-0.026235944,enriched,0.864864865,58.2,0.014642628,0.985357372,0.970714744,46,47
Pseudomonas.amygdali,Plant,-4.75E-05,1,0,8.06E-06,0,0,0,1,1,enriched,0.062937063,103.8083333,0.000605914,0.999394086,0.998788172,ns,0.303030303,0.35,0.464037123,0.535962877,0.071925754,enriched,0,12.78823529,0,1,1,47,48
Pseudomonas.cichorii,Plant,-6.000012048,1,0,1.75E-05,0,0,-7.44E-05,1,0,enriched,3.643356643,138.125,0.025699364,0.974300636,0.948601272,ns,4.833333333,20.85,0.188189487,0.811810513,0.623621026,enriched,1.081081081,21.40588235,0.048075903,0.951924097,0.903848194,48,49
Pseudomonas.coronafaciens,Plant,-5.86E-05,1,0,-3.00E-05,1,0,0,0,0,enriched,0.013986014,0.158333333,0.081163341,0.918836659,0.837673318,enriched,7.840909091,85.21333333,0.084261705,0.915738295,0.83147659,ns,0,0,0,0,0,49,50
Pseudomonas.corrugata,Plant,-69.9999403,1,0,21.9999778,0,0,-21.00004019,1,0,enriched,476.958042,2683.475,0.150915408,0.849084592,0.698169184,ns,1107.772727,1650.43,0.401628465,0.598371535,0.19674307,enriched,14.03378378,648.3176471,0.021187821,0.978812179,0.957624358,50,51
Pseudomonas.ficuserectae,Plant,0,0,0,-3.10E-05,0,0,0,1,1,ns,0,0,0,0,0,ns,0.151515152,3.186666667,0.045388526,0.954611474,0.909222948,enriched,0,7.758823529,0,1,1,51,52
Pseudomonas.fuscovaginae,Plant,4.999964547,0,0,-1.74E-05,0,0,-4.56E-05,1,0,ns,336.6573427,171.5333333,0.662462652,0.337537348,-0.324925304,ns,24.62121212,260.4666667,0.086363588,0.913636412,0.827272824,enriched,2.716216216,68.12941176,0.038339927,0.961660073,0.923320146,52,53
Pseudomonas.gingeri,Plant,-20.00005081,1,0,5.06E-05,0,0,-99.99994676,1,0,enriched,85.18181818,188.0083333,0.311804132,0.688195868,0.376391736,depleted,98.5530303,494.5966667,0.166152037,0.833847963,0.667695926,enriched,115.4324324,1276.076471,0.082954864,0.917045136,0.834090272,53,54
Pseudomonas.marginalis,Plant,-72.00002551,1,0,138.9999787,0,0,-4.000045576,1,0,enriched,151.6993007,1980.275,0.071154376,0.928845624,0.857691248,depleted,718.6893939,517.5166667,0.581366988,0.418633012,-0.162733976,enriched,18.52702703,329.6470588,0.053211964,0.946788036,0.893576072,54,55
Pseudomonas.mediterranea,Plant,-86.00000116,1,0,-11.99998837,1,0,-1.43E-05,1,0,enriched,101.5104895,1271,0.073959719,0.926040281,0.852080562,enriched,114.1590909,806.57,0.123987709,0.876012291,0.752024582,enriched,4.398648649,679.3411765,0.00643322,0.99356678,0.98713356,55,56
Pseudomonas.palleroniana,Plant,12.00000331,0,0,9.90E-05,0,0,0,0,1,ns,180.3776224,645.1916667,0.218488775,0.781511225,0.56302245,depleted,6.878787879,19.24666667,0.263298304,0.736701696,0.473403392,ns,0,0.082352941,0,1,1,56,57
Pseudomonas.savastanoi,Plant,-1.17E-05,1,0,1.31E-05,0,0,-6.04E-05,1,0,enriched,0.65034965,7.941666667,0.07569232,0.92430768,0.84861536,ns,8.689393939,13.39666667,0.393433401,0.606566599,0.213133198,enriched,0.054054054,2.311764706,0.022847927,0.977152073,0.954304146,57,58
Pseudomonas.syringae,Plant,-83.00004975,1,0,-1.17E-05,0,0,-14.00006942,1,0,enriched,376.0909091,1760.783333,0.176000488,0.823999512,0.647999024,ns,430.7045455,803.8933333,0.348862211,0.651137789,0.302275578,enriched,19.24324324,484.0294118,0.038236219,0.961763781,0.923527562,58,59
Pseudomonas.tolaasii,Plant,3.49E-05,0,0,-8.89E-05,0,0,0,0,0,ns,0.111888112,0.016666667,0.870353579,0.129646421,-0.740707158,ns,0.454545455,258.4833333,0.001755423,0.998244577,0.996489154,ns,0,0,0,0,0,59,60
Pseudomonas.tremae,Plant,5.70E-05,0,0,-4.40E-05,1,0,0,0,0,ns,11.42657343,63.85,0.151794548,0.848205452,0.696410904,enriched,4.371212121,13.89333333,0.239327726,0.760672274,0.521344548,ns,0.027027027,0,1,0,-1,60,61
Pseudomonas.viridiflava,Plant,-4.58E-05,1,0,3.13E-05,0,0,-4.25E-05,0,0,enriched,0.230769231,11.75833333,0.019248249,0.980751751,0.961503502,depleted,54.37878788,13.05666667,0.806382759,0.193617241,-0.612765518,ns,0.054054054,0.741176471,0.067972811,0.932027189,0.864054378,61,62
Ralstonia.solanacearum,Plant,-7.999950093,0,0,1.999965415,0,0,-74.00007165,1,0,ns,310.5034965,510.6,0.378153909,0.621846091,0.243692182,depleted,19.16666667,31.58666667,0.377643505,0.622356495,0.24471299,enriched,129.2364865,1978.682353,0.061309992,0.938690008,0.877380016,62,63
Ralstonia.syzygii,Plant,136.9999418,0,0,7.11E-05,0,0,-1358.99998,1,0,depleted,1508.160839,245.4916667,0.860011225,0.139988775,-0.72002245,depleted,71.61363636,265.04,0.212722005,0.787277995,0.57455599,enriched,81.20945946,3781.517647,0.021023867,0.978976133,0.957952266,63,64
Rathayibacter.rathayi,Plant,-36.00005437,1,0,-3.92E-05,1,0,-467.99997,1,0,enriched,67.56643357,514.0583333,0.116168426,0.883831574,0.767663148,enriched,7.484848485,190.29,0.0378453,0.9621547,0.9243094,enriched,913.3513514,2854.535294,0.242404148,0.757595852,0.515191704,64,65
Rathayibacter.toxicus,Plant,10.00007433,0,0,9.47E-05,0,0,173.0000123,0,0,depleted,38.23776224,3.483333333,0.916509064,0.083490936,-0.833018128,depleted,1.492424242,0.263333333,0.850017259,0.149982741,-0.700034518,depleted,266.1148649,85.82941176,0.756127838,0.243872162,-0.512255676,65,66
Rathayibacter.tritici,Plant,26.99996393,0,0,5.58E-05,0,0,-1.26E-05,1,0,depleted,99.41958042,3.641666667,0.964665024,0.035334976,-0.929330048,depleted,1.901515152,0.126666667,0.93754669,0.06245331,-0.87509338,enriched,9.398648649,34.97058824,0.211828044,0.788171956,0.576343912,66,67
Rhizobacter.dauci,Plant,-3048.999986,1,0,1.58E-05,0,0,-55.00005996,0,0,enriched,2200.608392,9356.283333,0.190415247,0.809584753,0.619169506,depleted,542.969697,404.64,0.572988751,0.427011249,-0.145977502,ns,599.8716216,1030.782353,0.367871805,0.632128195,0.26425639,67,68
Rhizobium.rhizogenes,Plant,-1790.942464,1,0,-5893.365404,1,0,-57.99999172,0,0,enriched,923.7482517,5627.25,0.141008777,0.858991223,0.717982446,enriched,1614.318182,9908.703333,0.140095042,0.859904958,0.719809916,ns,1430.378378,2450.329412,0.368586983,0.631413017,0.262826034,68,69
Streptomyces.acidiscabies,Plant,6.66E-06,0,0,-4.94E-05,0,0,21.00005153,0,0,ns,3.384615385,8.833333333,0.277019937,0.722980063,0.445960126,ns,0.318181818,2.37,0.118363206,0.881636794,0.763273588,depleted,2680.682432,1402.841176,0.656463067,0.343536933,-0.312926134,69,70
Streptomyces.albidoflavus,Plant,30.00001719,0,0,4.51E-05,0,0,947.9999994,0,0,depleted,194.1608392,33.5,0.852851285,0.147148715,-0.70570257,depleted,21.53030303,3.666666667,0.854479856,0.145520144,-0.708959712,depleted,3171.101351,1013.841176,0.757740717,0.242259283,-0.515481434,70,71
Streptomyces.candidus,Plant,-3.64E-05,0,0,32.00001423,0,0,8.999954478,0,0,ns,70.98601399,21.21666667,0.769891,0.230109,-0.539782,depleted,110.3560606,3.396666667,0.97013991,0.02986009,-0.94027982,ns,377.8175676,248.3117647,0.603417773,0.396582227,-0.206835546,71,72
Streptomyces.collinus,Plant,-3.48E-05,1,0,-3.37E-05,1,0,-2.39E-05,0,0,enriched,0.482517483,2.2,0.17987487,0.82012513,0.64025026,enriched,0.621212121,2.276666667,0.214367876,0.785632124,0.571264248,ns,165.472973,924.8294118,0.151767964,0.848232036,0.696464072,72,73
Streptomyces.europaeiscabiei,Plant,-3.10E-05,1,0,3.11E-05,0,0,-3.999929854,1,0,enriched,0.356643357,3.441666667,0.093895273,0.906104727,0.812209454,ns,0.128787879,0.263333333,0.32843895,0.67156105,0.3431221,enriched,68.90540541,108.0294118,0.389439492,0.610560508,0.221121016,73,74
Streptomyces.ipomoeae,Plant,-2.23E-05,1,0,-2.58E-05,0,0,-1.83E-06,1,0,enriched,0.825174825,6.925,0.106471769,0.893528231,0.787056462,ns,0.727272727,10.48333333,0.064873632,0.935126368,0.870252736,enriched,58.27027027,209.1352941,0.217909715,0.782090285,0.56418057,74,75
Streptomyces.niveiscabiei,Plant,0,0,0,0,0,0,5.30E-07,0,0,ns,0,0,0,0,0,ns,0,0,0,0,0,depleted,68.23648649,25.67058824,0.7266384,0.2733616,-0.4532768,75,76
Streptomyces.scabiei,Plant,923.9999746,0,0,1.35E-05,0,0,-143.7609856,1,0,depleted,1232.160839,23.23333333,0.981493196,0.018506804,-0.962986392,depleted,50.58333333,1.783333333,0.965945258,0.034054742,-0.931890516,enriched,179.5,1248.188235,0.125727729,0.874272271,0.748544542,76,77
Streptomyces.turgidiscabies,Plant,25.99999257,0,0,4.999994208,0,0,46.00002645,0,0,depleted,135.0839161,52.85,0.718784129,0.281215871,-0.437568258,depleted,92.31060606,6.173333333,0.937316344,0.062683656,-0.874632688,depleted,246.1081081,613.0176471,0.286463427,0.713536573,0.427073146,77,78
Streptomyces.wedmorensis,Plant,57.00001145,0,0,3.999959641,0,0,-496.8037153,0,0,depleted,1230.993007,303.8583333,0.802027515,0.197972485,-0.60405503,depleted,43.27272727,209.7733333,0.171007315,0.828992685,0.65798537,ns,2175.993243,7380.052941,0.227708531,0.772291469,0.544582938,78,79
Tatumella.morbirosei,Plant,-3.98E-05,1,0,4.93E-05,0,0,-3.62E-05,1,0,enriched,2.65034965,174.1333333,0.014992049,0.985007951,0.970015902,depleted,784.8409091,105.4966667,0.881509363,0.118490637,-0.763018726,enriched,1.878378378,837.3411765,0.002238244,0.997761756,0.995523512,79,80
Xanthomonas.albilineans,Plant,-0.999959436,0,0,-4.34E-05,0,0,1.99997148,0,0,ns,44.67832168,87.75,0.337377391,0.662622609,0.325245218,ns,0.333333333,2.433333333,0.120481928,0.879518072,0.759036144,depleted,48.93243243,27.16470588,0.643025921,0.356974079,-0.286051842,80,81
Xanthomonas.axonopodis,Plant,-1.99997066,1,0,-1.67E-05,0,0,-1.000034583,1,0,enriched,5.335664336,147.225,0.03497405,0.96502595,0.9300519,ns,0.075757576,2.58,0.028525787,0.971474213,0.942948426,enriched,40.75,388.6647059,0.09489661,0.90510339,0.81020678,81,82
Xanthomonas.campestris,Plant,-4.11E-05,0,0,-3.27E-05,0,0,0,0,0,ns,0.048951049,2.35,0.020405189,0.979594811,0.959189622,ns,0.234848485,0.566666667,0.293005671,0.706994329,0.413988658,ns,0.040540541,0,1,0,-1,82,83
Xanthomonas.citri,Plant,-199.000037,1,0,1.49E-05,0,0,180.9999993,0,0,enriched,554.7622378,1340.725,0.292675269,0.707324731,0.414649462,depleted,40.60606061,44.32666667,0.478096747,0.521903253,0.043806506,depleted,2496,1099.970588,0.694110238,0.305889762,-0.388220476,83,84
Xanthomonas.cucurbitae,Plant,-173.0000697,1,0,-5.43E-05,1,0,390.9999236,0,0,enriched,30.70629371,1760.991667,0.017138097,0.982861903,0.965723806,enriched,65.5,266.2733333,0.197423944,0.802576056,0.605152112,depleted,1108.25,1696.105882,0.395188787,0.604811213,0.209622426,84,85
Xanthomonas.hyacinthi,Plant,-2.49E-05,0,0,-2.30E-05,1,0,5.82E-05,0,0,ns,0.328671329,0.991666667,0.248929691,0.751070309,0.502140618,enriched,0.007575758,1.21,0.006222001,0.993777999,0.987555998,depleted,5.168918919,5.235294118,0.496810177,0.503189823,0.006379646,85,86
Xanthomonas.oryzae,Plant,-10.99999137,1,0,9.87E-06,0,0,-39.99996867,1,0,enriched,15.25174825,187.4,0.075260877,0.924739123,0.849478246,depleted,6.272727273,278.2666667,0.022045198,0.977954802,0.955909604,enriched,22.91216216,688.9705882,0.032185303,0.967814697,0.935629394,86,87
Xanthomonas.phaseoli,Plant,-6.000042565,1,0,2.72E-05,0,0,-3.000054561,1,0,enriched,3.622377622,159.4666667,0.022211042,0.977788958,0.955577916,ns,0.954545455,10.02666667,0.086925327,0.913074673,0.826149346,enriched,11.2027027,165.3,0.063470431,0.936529569,0.873059138,87,88
Xanthomonas.sacchari,Plant,0,0,0,0,0,0,0,1,1,ns,0,0,0,0,0,ns,0,0,0,0,0,enriched,0,20.52941176,0,1,1,88,89
Xanthomonas.translucens,Plant,-4.55E-05,1,0,-6.57E-06,1,0,25.99996508,0,0,enriched,0.706293706,16.91666667,0.04007804,0.95992196,0.91984392,enriched,0.227272727,11.25333333,0.019796231,0.980203769,0.960407538,depleted,2675.756757,775.4058824,0.775320388,0.224679612,-0.550640776,89,90
Xylophilus.ampelinus,Plant,-0.999929136,0,0,1.50E-05,0,0,126.9999827,0,0,ns,19.32867133,56.5,0.254899248,0.745100752,0.490201504,depleted,2.189393939,5.01,0.30410809,0.69589191,0.39178382,depleted,404.6621622,267.2058824,0.602294104,0.397705896,-0.204588208,90,91
Achromobacter.xylosoxidans,Zoonotic,80.00005344,0,0,2.999951084,0,0,-75.99998804,1,0,depleted,810.1468531,576.7833333,0.584129512,0.415870488,-0.168259024,depleted,25.93181818,43.69,0.372466834,0.627533166,0.255066332,enriched,45.68918919,2378.770588,0.018845101,0.981154899,0.962309798,0,1
Acinetobacter.baumannii,Zoonotic,-6.99998176,0,0,-21.99990905,1,0,45.00003347,0,0,ns,140.6083916,266.3583333,0.345503411,0.654496589,0.308993178,enriched,23.65151515,204.8866667,0.103490432,0.896509568,0.793019136,depleted,110.1689189,192.6411765,0.363821816,0.636178184,0.272356368,1,2
Acinetobacter.calcoaceticus,Zoonotic,-4.63E-05,0,0,1.53E-05,0,0,-3.14E-05,1,0,ns,956.5874126,722.325,0.569766121,0.430233879,-0.139532242,ns,45.68939394,113.9633333,0.286179853,0.713820147,0.427640294,enriched,0.493243243,42,0.011607569,0.988392431,0.976784862,2,3
Acinetobacter.junii,Zoonotic,-486.4437361,1,0,2.80E-05,0,0,-56.00003387,1,0,enriched,159.6713287,1885.333333,0.078078711,0.921921289,0.843842578,depleted,380.7424242,349.71,0.52124192,0.47875808,-0.04248384,enriched,0.716216216,705.0470588,0.001014811,0.998985189,0.997970378,3,4
Acinetobacter.lwoffii,Zoonotic,-46.99992177,1,0,2.35E-05,0,0,-1.999966127,1,0,enriched,19.92307692,203.5583333,0.089148699,0.910851301,0.821702602,depleted,73.93181818,158.47,0.318120653,0.681879347,0.363758694,enriched,0.398648649,92.37647059,0.004296935,0.995703065,0.99140613,4,5
Acinetobacter.radioresistens,Zoonotic,-3.74E-05,1,0,-3.32E-05,1,0,-3.18E-05,1,0,enriched,2.643356643,10.475,0.201500593,0.798499407,0.596998814,enriched,1.295454545,23.02333333,0.0532697,0.9467303,0.8934606,enriched,1.040540541,22.07647059,0.045011898,0.954988102,0.909976204,5,6
Aerococcus.viridans,Zoonotic,-4.57E-05,0,0,-4.91E-05,0,0,0,1,1,ns,0.111888112,0.125,0.472324723,0.527675277,0.055350554,ns,1.515151515,2.943333333,0.33983552,0.66016448,0.32032896,enriched,0,1.252941176,0,1,1,6,7
Aeromonas.hydrophila,Zoonotic,63.00003328,0,0,2.999984101,0,0,-3.62E-05,1,0,ns,2841.181818,4151.883333,0.406285621,0.593714379,0.187428758,ns,193.2272727,2480.52,0.072268338,0.927731662,0.855463324,enriched,0.135135135,104.5823529,0.001290473,0.998709527,0.997419054,7,8
Aeromonas.veronii,Zoonotic,2.53E-05,0,0,-3.29E-05,1,0,-2.26E-05,1,0,ns,17.34965035,27.35833333,0.388066044,0.611933956,0.223867912,enriched,76.17424242,209.9633333,0.266215446,0.733784554,0.467569108,enriched,0.364864865,26.59411765,0.013534074,0.986465926,0.972931852,8,9
Agrobacterium.tumefaciens,Zoonotic,-273.9999594,1,0,-18.00000114,1,0,-16.00007651,0,0,enriched,172.993007,1275.741667,0.119409724,0.880590276,0.761180552,enriched,82.56818182,413.76,0.166358037,0.833641963,0.667283926,ns,246.0337838,546.2823529,0.310524767,0.689475233,0.378950466,9,10
Bacillus.anthracis,Zoonotic,-5.00E-05,1,0,1.16E-06,0,0,0,0,0,enriched,0.034965035,20.60833333,0.001693772,0.998306228,0.996612456,ns,0.181818182,0.11,0.62305296,0.37694704,-0.24610592,ns,0,0,0,0,0,10,11
Bacillus.cereus,Zoonotic,-12.00005354,1,0,-8.56E-07,1,0,-1.000000471,0,0,enriched,51.57342657,344.55,0.130195346,0.869804654,0.739609308,enriched,6.606060606,15.32333333,0.301242279,0.698757721,0.397515442,ns,1228.5,2191.576471,0.359202495,0.640797505,0.28159501,11,12
Bacillus.circulans,Zoonotic,-6.56E-05,0,0,-1.62E-05,0,0,141.0000352,0,0,ns,4.692307692,16.55,0.220894441,0.779105559,0.558211118,ns,6.25,30.45,0.170299728,0.829700272,0.659400544,depleted,458.8648649,409.0764706,0.528681889,0.471318111,-0.057363778,12,13
Bacillus.licheniformis,Zoonotic,-3.000010296,1,0,-7.27E-05,0,0,36.00000355,0,0,enriched,6.594405594,487.075,0.013357939,0.986642061,0.973284122,ns,200.8030303,201.76,0.498811404,0.501188596,0.002377192,depleted,201.2432432,399.5705882,0.334951082,0.665048918,0.330097836,13,14
Bacillus.pumilus,Zoonotic,-26.00003748,1,0,2.71E-05,0,0,87.00008146,0,0,enriched,17.5034965,520.7916667,0.032516541,0.967483459,0.934966918,ns,11.81818182,26.32,0.309877956,0.690122044,0.380244088,depleted,278.972973,240.2294118,0.537310654,0.462689346,-0.074621308,14,15
Bacillus.subtilis,Zoonotic,986.00005,0,0,156.0000109,0,0,2214.999973,0,0,depleted,1623.559441,1801.691667,0.473997202,0.526002798,0.052005596,depleted,894.1439394,2164.92,0.292293315,0.707706685,0.41541337,depleted,7108.304054,6386.423529,0.526746762,0.473253238,-0.053493524,15,16
Bacillus.thuringiensis,Zoonotic,2.56E-05,0,0,-5.33E-05,0,0,4.93E-05,0,0,depleted,10.47552448,21.26666667,0.330018946,0.669981054,0.339962108,ns,2.840909091,94.58666667,0.029159189,0.970840811,0.941681622,ns,64.39189189,239.4647059,0.211915398,0.788084602,0.576169204,16,17
Bartonella.elizabethae,Zoonotic,-225.9240525,1,0,-594.0000075,1,0,73.00002415,0,0,enriched,455.027972,1378.666667,0.248148172,0.751851828,0.503703656,enriched,282.1666667,1583.743333,0.151222013,0.848777987,0.697555974,ns,1178.722973,2015.347059,0.369034793,0.630965207,0.261930414,17,18
Bartonella.grahamii,Zoonotic,-1.999980697,0,0,-3.999948388,0,0,-9.93E-06,0,0,ns,203.2237762,767.6083333,0.209329475,0.790670525,0.58134105,ns,320.6590909,643.62,0.332537638,0.667462362,0.334924724,ns,2.432432432,13.01176471,0.157498147,0.842501853,0.685003706,18,19
Bartonella.henselae,Zoonotic,-1.68E-06,0,0,0,0,0,0,0,0,ns,0.153846154,0.725,0.175054705,0.824945295,0.64989059,ns,0,0,0,0,0,ns,0,0,0,0,0,19,20
Bartonella.rochalimae,Zoonotic,-6.38E-05,1,0,-7.04E-05,1,0,-3.19E-05,0,0,enriched,0.993006993,69.81666667,0.014023606,0.985976394,0.971952788,enriched,129.8257576,109.3766667,0.542744322,0.457255678,-0.085488644,ns,4.540540541,5.111764706,0.470409962,0.529590038,0.059180076,20,21
Bartonella.vinsonii,Zoonotic,-229.0000481,1,0,-93.99995502,1,0,22.00003512,0,0,enriched,162.1748252,726.8166667,0.182425621,0.817574379,0.635148758,enriched,312.8787879,591.5866667,0.345926742,0.654073258,0.308146516,depleted,233.1756757,92.99411765,0.714890466,0.285109534,-0.429780932,21,22
Brucella.abortus,Zoonotic,4.000009606,0,0,7.20E-05,0,0,5.000046964,0,0,depleted,23.76923077,25.2,0.48539114,0.51460886,0.02921772,depleted,2.856060606,1.046666667,0.731811476,0.268188524,-0.463622952,depleted,124.0675676,84.77058824,0.594084769,0.405915231,-0.188169538,22,23
Brucella.melitensis,Zoonotic,-77.99992845,1,0,-868.9999555,1,0,-1.000043001,0,0,enriched,345.2097902,1262.166667,0.214765986,0.785234014,0.570468028,enriched,428.7575758,3303.48,0.114879497,0.885120503,0.770241006,ns,236.5135135,339.6941176,0.410465778,0.589534222,0.179068444,23,24
Brucella.suis,Zoonotic,3.62E-05,0,0,0,0,1,-3.03E-05,1,0,ns,1.454545455,3.216666667,0.311385015,0.688614985,0.37722997,ns,0,0.076666667,0,1,1,enriched,3.581081081,7.364705882,0.327165246,0.672834754,0.345669508,24,25
Burkholderia.cepacia,Zoonotic,-831.451912,0,0,4.000033569,0,0,-3450.398579,1,0,ns,8505.986014,10260.24167,0.453260301,0.546739699,0.093479398,ns,478.2424242,1234.333333,0.279253296,0.720746704,0.441493408,enriched,1768.959459,7716.088235,0.186499796,0.813500204,0.627000408,25,26
Burkholderia.pseudomallei,Zoonotic,440.0000291,0,0,2.85E-05,0,0,-134.999982,1,0,depleted,2656.034965,5417.841667,0.328966503,0.671033497,0.342066994,depleted,86.5530303,506.27,0.146001464,0.853998536,0.707997072,enriched,233.9527027,878.7058824,0.210264591,0.789735409,0.579470818,26,27
Citrobacter.freundii,Zoonotic,-1.35E-05,0,0,1.37E-05,0,0,0,1,1,ns,158.3146853,126.4416667,0.555965422,0.444034578,-0.111930844,depleted,6.181818182,27.50333333,0.183517601,0.816482399,0.632964798,enriched,0,2.470588235,0,1,1,27,28
Clostridium.perfringens,Zoonotic,4.000047127,0,0,5.12E-05,0,0,917.0000263,0,0,ns,138.9440559,514.7916667,0.21253857,0.78746143,0.57492286,ns,62.46212121,68.13666667,0.478274892,0.521725108,0.043450216,depleted,2623.506757,769.0470588,0.773313232,0.226686768,-0.546626464,28,29
Coxiella.burnetii,Zoonotic,25.99993744,0,0,-11.99996937,0,0,20.00000584,0,0,depleted,111.2657343,60.68333333,0.647085418,0.352914582,-0.294170836,ns,240.2727273,823.3866667,0.225892545,0.774107455,0.54821491,depleted,414.1148649,82.14117647,0.834478234,0.165521766,-0.668956468,29,30
Elizabethkingia.meningoseptica,Zoonotic,-61.000042,1,0,3.24E-05,0,0,-5.999950678,1,0,enriched,115.0839161,687.5416667,0.143384311,0.856615689,0.713231378,depleted,65.09848485,75.70333333,0.462341223,0.537658777,0.075317554,enriched,1.513513514,201.1882353,0.007466702,0.992533298,0.985066596,30,31
Enterobacter.asburiae,Zoonotic,-19.00001784,1,0,2.14E-05,0,0,-1.40E-05,1,0,enriched,295.006993,275.7583333,0.516862149,0.483137851,-0.033724298,depleted,108.9015152,49.82333333,0.686102499,0.313897501,-0.372204998,enriched,0.162162162,49.03529412,0.003296149,0.996703851,0.993407702,31,32
Enterobacter.cancerogenus,Zoonotic,-1.88E-05,0,0,4.22E-05,0,0,0,0,0,ns,0.118881119,0.15,0.44213264,0.55786736,0.11573472,ns,5.696969697,51.13333333,0.100245281,0.899754719,0.799509438,ns,0,0,0,0,0,32,33
Enterobacter.cloacae,Zoonotic,16.00002715,0,0,2.52E-05,0,0,0,0,1,depleted,93.04895105,160.6416667,0.366781207,0.633218793,0.266437586,depleted,4.878787879,2.676666667,0.645730558,0.354269442,-0.291461116,ns,0,0.041176471,0,1,1,33,34
Enterobacter.ludwigii,Zoonotic,0,0,0,3.93E-05,0,0,0,0,0,ns,0,0,0,0,0,depleted,4.083333333,24.37666667,0.143476224,0.856523776,0.713047552,ns,0,0,0,0,0,34,35
Enterococcus.casseliflavus,Zoonotic,-2.92E-05,1,0,-4.40E-06,0,0,-4.61E-05,1,0,enriched,0.531468531,8.4,0.059505168,0.940494832,0.880989664,ns,17.73484848,9.676666667,0.646985341,0.353014659,-0.293970682,enriched,0.060810811,13.69411765,0.00442102,0.99557898,0.99115796,35,36
Enterococcus.faecalis,Zoonotic,0,0,1,0,0,0,-6.55E-05,1,0,ns,0,0.025,0,1,1,ns,0,0,0,0,0,enriched,0.040540541,92.04705882,0.000440239,0.999559761,0.999119522,36,37
Enterococcus.gallinarum,Zoonotic,-4.49E-05,1,0,4.23E-05,0,0,0,1,1,enriched,0.027972028,3.791666667,0.007323213,0.992676787,0.985353574,ns,0.128787879,0.323333333,0.284852547,0.715147453,0.430294906,enriched,0,1.2,0,1,1,37,38
